2854,1,1
2863,1,1
2864,1,1
2865,1,1
2866,1,1
2877,1,1
2878,1,1
2890,1,1
2894,1,1
2898,1,1
2900,1,1
2910,1,1
2912,1,1
2924,1,1
2963,1,1
2976,1,1
3024,1,1
3053,1,1
3055,1,1
3111,1,1
3122,1,1
3128,1,1
3152,1,1
3203,1,1
3267,1,1
3312,1,1
3345,1,1
3369,1,1
3373,1,1
3396,1,1
3406,1,1
3499,1,1
3500,1,1
3502,1,1
3507,1,1
3510,1,1
3524,1,1
3534,1,1
3585,1,1
3595,1,1
3596,1,1
3597,1,1
3598,1,1
3612,1,1
3628,1,1
3666,1,1
3735,1,1
3770,1,1
3868,1,1
3883,1,1
3926,1,1
3946,1,1
3958,1,1
4049,1,1
4322,1,1
4340,1,1
4575,1,1
4795,1,1
4808,1,1
4861,1,1
4867,1,1
4899,1,1
4910,1,1
4916,1,1
4937,1,1
4959,1,1
5003,1,1
5020,1,1
5033,1,1
5058,1,1
5069,1,1
5081,1,1
5086,1,1
5088,1,1
5098,1,1
5122,1,1
5139,1,1
5140,1,1
5142,1,1
5158,1,1
5169,1,1
5181,1,1
5189,1,1
5194,1,1
5210,1,1
5243,1,1
5361,1,1
5372,1,1
5376,1,1
5384,1,1
5489,1,1
5523,1,1
5567,1,1
5617,1,1
5673,1,1
5676,1,1
5679,1,1
5710,1,1
5712,1,1
5743,1,1
5745,1,1
5790,1,1
5804,1,1
5805,1,1
5809,1,1
5832,1,1
5871,1,1
5886,1,1
5901,1,1
5922,1,1
5923,1,1
5943,1,1
6013,1,1
6031,1,1
6053,1,1
6062,1,1
6068,1,1
6085,1,1
6099,1,1
6100,1,1
6137,1,1
6161,1,1
6164,1,1
6183,1,1
6253,1,1
6260,1,1
6267,1,1
6270,1,1
6271,1,1
6286,1,1
6287,1,1
6290,1,1
6400,1,1
6426,1,1
6447,1,1
6457,1,1
6512,1,1
6569,1,1
6608,1,1
6629,1,1
6650,1,1
6667,1,1
6678,1,1
6679,1,1
6685,1,1
6710,1,1
6714,1,1
6752,1,1
6758,1,1
6764,1,1
6779,1,1
6791,1,1
6812,1,1
6815,1,1
6819,1,1
6848,1,1
6860,1,1
6875,1,1
6886,1,1
6887,1,1
6895,1,1
6912,1,1
6936,1,1
6943,1,1
6948,1,1
6951,1,1
6958,1,1
6959,1,1
6974,1,1
6977,1,1
6982,1,1
6984,1,1
6986,1,1
7013,1,1
7028,1,1
7030,1,1
7034,1,1
7044,1,1
7067,1,1
7069,1,1
7073,1,1
7091,1,1
7093,1,1
7103,1,1
7115,1,1
7116,1,1
7119,1,1
7122,1,1
7127,1,1
7131,1,1
7137,1,1
7145,1,1
7146,1,1
7155,1,1
7162,1,1
7178,1,1
7191,1,1
7193,1,1
7198,1,1
7203,1,1
7204,1,1
7208,1,1
7227,1,1
7231,1,1
7235,1,1
7255,1,1
7275,1,1
7278,1,1
7281,1,1
7287,1,1
7299,1,1
7313,1,1
7314,1,1
7315,1,1
7353,1,1
7366,1,1
7368,1,1
7382,1,1
7391,1,1
7395,1,1
7399,1,1
7401,1,1
7409,1,1
7418,1,1
7445,1,1
7455,1,1
7458,1,1
7462,1,1
7468,1,1
7509,1,1
7544,1,1
7619,1,1
7642,1,1
7649,1,1
7654,1,1
7672,1,1
7685,1,1
7700,1,1
7701,1,1
7739,1,1
7773,1,1
7786,1,1
7823,1,1
7916,1,1
7927,1,1
7948,1,1
7954,1,1
7958,1,1
7978,1,1
7982,1,1
7983,1,1
8004,1,1
8008,1,1
8035,1,1
8039,1,1
8050,1,1
8074,1,1
8088,1,1
8098,1,1
8112,1,1
8113,1,1
8117,1,1
8125,1,1
8131,1,1
8144,1,1
8150,1,1
8151,1,1
8152,1,1
8164,1,1
8167,1,1
8170,1,1
8182,1,1
8184,1,1
8204,1,1
8215,1,1
8217,1,1
8220,1,1
8235,1,1
8246,1,1
8252,1,1
8258,1,1
8260,1,1
8280,1,1
8287,1,1
8310,1,1
8314,1,1
8329,1,1
8333,1,1
8336,1,1
8342,1,1
8345,1,1
8354,1,1
8366,1,1
8375,1,1
8376,1,1
8409,1,1
8417,1,1
8428,1,1
8459,1,1
8506,1,1
8522,1,1
8558,1,1
8560,1,1
8576,1,1
8584,1,1
8588,1,1
8591,1,1
8593,1,1
8597,1,1
8601,1,1
8604,1,1
8609,1,1
8613,1,1
8634,1,1
8638,1,1
8658,1,1
8671,1,1
8677,1,1
8678,1,1
8684,1,1
8686,1,1
8689,1,1
8691,1,1
8697,1,1
8699,1,1
8704,1,1
8708,1,1
8709,1,1
8716,1,1
8725,1,1
8733,1,1
8746,1,1
8748,1,1
8751,1,1
8752,1,1
8759,1,1
8780,1,1
8782,1,1
8785,1,1
8789,1,1
8798,1,1
8805,1,1
8816,1,1
8820,1,1
8836,1,1
8837,1,1
8866,1,1
8960,1,1
8977,1,1
9005,1,1
9067,1,1
9068,1,1
9069,1,1
9100,1,1
9129,1,1
9132,1,1
9137,1,1
9160,1,1
9165,1,1
9166,1,1
9172,1,1
9195,1,1
9199,1,1
9216,1,1
9220,1,1
9222,1,1
9225,1,1
9226,1,1
9227,1,1
9240,1,1
9259,1,1
9264,1,1
9272,1,1
9275,1,1
9276,1,1
9277,1,1
9285,1,1
9286,1,1
9287,1,1
9288,1,1
9291,1,1
9299,1,1
9304,1,1
9312,1,1
9314,1,1
9317,1,1
9334,1,1
9367,1,1
9863,1,1
9880,1,1
9896,1,1
9919,1,1
9947,1,1
10064,1,1
10628,1,1
724,2,1
7565,3,1
7569,3,1
7533,4,1
7569,4,1
7569,5,1
8898,5,1
7569,6,1
8898,6,1
7569,7,1
7557,8,1
7565,8,1
7131,9,1
5603,10,1
7544,10,1
7557,10,1
7569,11,1
8898,11,1
6936,12,1
10118,12,1
6936,13,1
7557,14,1
7569,15,1
8898,15,1
6779,16,1
6796,17,1
7509,18,1
7596,18,1
10548,19,1
7516,20,1
8866,20,1
9387,20,1
7504,21,1
7511,21,1
1566,22,1
8619,22,1
10137,22,1
10356,22,1
7504,23,1
7493,24,1
7585,25,1
8246,25,1
8601,25,1
8866,25,1
8601,26,1
164,27,1
8619,27,1
10469,27,1
156,28,1
7634,28,1
8246,28,1
8619,28,1
10118,29,1
7594,30,1
10266,31,1
7594,32,1
7230,33,1
7230,34,1
7594,34,1
7527,35,1
7230,36,1
7594,37,1
10492,38,1
7230,39,1
7301,39,1
10180,40,1
7594,41,1
10266,41,1
10557,42,1
7230,43,1
7594,44,1
10178,44,1
7230,45,1
7230,46,1
7594,46,1
7301,47,1
7594,47,1
7230,48,1
8928,49,1
10178,50,1
7230,51,1
7614,51,1
7230,52,1
7230,53,1
7594,53,1
7230,54,1
7594,54,1
7579,55,1
7527,56,1
7594,56,1
7594,57,1
7594,58,1
7594,59,1
10492,59,1
8619,60,1
10469,61,1
1338,62,1
7585,63,1
7502,64,1
8867,64,1
7504,65,1
8601,66,1
8619,67,1
69,68,1
68,69,1
174,69,1
6883,69,1
8321,69,1
8619,69,1
8866,69,1
8947,69,1
8959,69,1
8982,69,1
9035,69,1
10228,69,1
10323,69,1
10414,69,1
10513,69,1
10535,69,1
10585,69,1
7583,70,1
7601,70,1
7323,71,1
7446,71,1
1338,72,1
6794,73,1
8619,74,1
8866,74,1
10469,74,1
8601,75,1
164,76,1
10167,76,1
5610,77,1
7502,77,1
10257,77,1
105,78,1
8619,78,1
10592,78,1
7634,79,1
10468,79,1
10519,79,1
279,80,1
1032,80,1
1246,80,1
1261,80,1
1364,80,1
1714,80,1
2629,80,1
3081,80,1
3200,80,1
5393,80,1
6936,80,1
7089,80,1
7238,80,1
8601,80,1
8609,80,1
8697,80,1
8768,80,1
9084,80,1
9260,80,1
7137,81,1
7504,81,1
8619,81,1
8867,81,1
10469,81,1
8601,82,1
8866,82,1
1853,83,1
8867,84,1
7585,85,1
10292,85,1
7323,86,1
7634,87,1
6686,88,1
1566,89,1
8619,89,1
8866,89,1
8978,89,1
1338,90,1
1566,91,1
8867,91,1
7507,92,1
10578,93,1
7634,94,1
6862,95,1
7217,95,1
7516,95,1
8619,96,1
8866,96,1
1566,97,1
7608,97,1
7585,98,1
10126,98,1
10296,99,1
10188,100,1
10296,101,1
1566,102,1
6883,102,1
1714,103,1
8601,103,1
7574,104,1
8246,104,1
78,105,1
1566,106,1
8867,106,1
10543,107,1
1052,108,1
10411,108,1
6883,109,1
8921,109,1
1566,110,1
8867,110,1
7504,111,1
9001,112,1
7501,113,1
7610,114,1
10220,115,1
7230,116,1
7594,117,1
10180,117,1
7230,118,1
7594,119,1
7594,120,1
7230,121,1
10180,121,1
7527,122,1
7301,123,1
7594,123,1
7230,124,1
7594,124,1
7527,125,1
10178,125,1
10354,126,1
7230,127,1
7230,128,1
7301,128,1
7594,129,1
10180,129,1
10178,130,1
7614,131,1
7594,132,1
10266,133,1
7230,134,1
10492,135,1
7301,136,1
7594,137,1
10492,137,1
10154,138,1
7594,139,1
7301,140,1
10266,140,1
7230,141,1
7594,141,1
7301,142,1
7301,143,1
7594,143,1
7230,144,1
7594,144,1
10314,145,1
7594,146,1
8928,146,1
7594,147,1
10180,147,1
7527,148,1
7594,148,1
10557,149,1
7594,150,1
7594,151,1
7230,152,1
7594,152,1
7230,153,1
7594,153,1
1338,154,1
7585,154,1
8866,154,1
567,155,1
1714,155,1
28,156,1
5610,157,1
5657,158,1
7610,158,1
8896,158,1
8246,159,1
8980,159,1
10247,159,1
7323,160,1
10304,160,1
6883,161,1
6883,162,1
6936,163,1
27,164,1
76,164,1
1566,165,1
8867,165,1
7600,166,1
10291,166,1
8246,167,1
9426,167,1
10118,168,1
7108,169,1
8866,170,1
7323,171,1
8917,172,1
1566,173,1
8867,173,1
69,174,1
8866,174,1
10463,175,1
580,176,1
7131,176,1
8601,176,1
1714,177,1
1714,178,1
8601,178,1
8609,178,1
6895,179,1
6936,179,1
2523,180,1
8252,180,1
1714,181,1
7395,181,1
1,182,1
1714,182,1
7137,182,1
7455,182,1
7137,183,1
8601,183,1
8119,184,1
1,185,1
1714,185,1
6710,186,1
8171,187,1
8601,187,1
8181,188,1
4004,189,1
8001,189,1
7067,190,1
7131,190,1
1,191,1
8601,191,1
338,192,1
7137,192,1
5664,193,1
8609,193,1
1,194,1
8109,194,1
8110,194,1
8374,195,1
8601,195,1
536,196,1
7411,196,1
7641,196,1
8770,196,1
6936,197,1
7823,198,1
6710,199,1
7658,199,1
1714,200,1
7137,200,1
7823,200,1
7947,200,1
5524,201,1
6727,201,1
7137,202,1
8601,203,1
1172,204,1
2634,204,1
6710,204,1
6936,204,1
6812,205,1
7958,205,1
8601,205,1
9202,206,1
9210,206,1
1,207,1
486,207,1
661,207,1
1032,207,1
6895,207,1
6936,207,1
6943,207,1
7067,207,1
7131,207,1
1714,208,1
7137,208,1
8601,208,1
1,209,1
1714,209,1
8345,210,1
738,211,1
8246,211,1
7131,212,1
7299,212,1
8733,212,1
1714,213,1
8609,213,1
9165,213,1
5524,214,1
8601,214,1
1714,215,1
8601,215,1
1,216,1
7137,216,1
8609,216,1
2901,217,1
7641,217,1
9155,217,1
7137,218,1
8609,218,1
7671,219,1
5664,220,1
8252,220,1
1,221,1
1714,221,1
7131,221,1
1032,222,1
8297,222,1
8001,223,1
8312,223,1
9323,223,1
1714,224,1
8601,224,1
3117,225,1
7137,225,1
7672,226,1
8601,226,1
3916,227,1
8601,227,1
8601,228,1
6948,229,1
7920,230,1
7958,230,1
7137,231,1
7231,232,1
8329,233,1
1032,234,1
8181,235,1
8601,235,1
8601,236,1
7137,237,1
998,238,1
7117,238,1
8246,238,1
1,239,1
6812,239,1
8252,239,1
8642,240,1
7137,241,1
7137,242,1
8601,242,1
6796,243,1
7361,243,1
6936,244,1
8601,244,1
316,245,1
7110,245,1
5664,246,1
6812,247,1
6936,247,1
8057,247,1
8684,247,1
7983,248,1
3402,249,1
7672,249,1
7672,250,1
8601,250,1
8609,250,1
1714,251,1
6930,251,1
7131,251,1
1714,252,1
6812,252,1
8601,252,1
1714,253,1
8609,253,1
7672,254,1
1418,255,1
8601,255,1
6710,256,1
8601,256,1
1714,257,1
7137,258,1
8609,258,1
1,259,1
1714,259,1
1714,260,1
8601,260,1
1714,261,1
7916,261,1
1032,262,1
3051,262,1
7278,262,1
5523,263,1
8601,263,1
835,264,1
8220,264,1
8601,264,1
8609,264,1
578,265,1
8601,265,1
1714,266,1
8609,266,1
1,267,1
7920,267,1
7137,268,1
8601,268,1
8601,269,1
8609,269,1
564,270,1
1714,270,1
6204,270,1
7361,270,1
1714,271,1
6710,271,1
7137,271,1
8601,271,1
950,272,1
7361,272,1
1,273,1
8601,273,1
8286,274,1
9316,274,1
1032,275,1
5640,275,1
6710,275,1
8181,276,1
8601,276,1
1524,277,1
1714,277,1
4035,277,1
5314,277,1
6812,277,1
8601,277,1
953,278,1
2189,278,1
7361,278,1
8288,278,1
80,279,1
1261,279,1
1714,279,1
7290,279,1
7349,279,1
8601,280,1
8601,281,1
1714,282,1
7278,282,1
8286,283,1
9316,283,1
1,284,1
316,284,1
7313,284,1
1,285,1
7067,285,1
1005,286,1
1714,286,1
5867,286,1
7225,286,1
7299,286,1
8236,286,1
8601,286,1
7468,287,1
1714,288,1
7920,288,1
8601,289,1
8613,290,1
7641,291,1
8770,291,1
8601,292,1
8609,292,1
7361,293,1
5524,294,1
7361,294,1
8601,294,1
577,295,1
8601,295,1
8601,296,1
8609,296,1
1714,297,1
7067,297,1
8601,297,1
7137,298,1
8609,298,1
1032,299,1
7814,299,1
8201,299,1
8302,299,1
8601,299,1
8252,300,1
1714,301,1
6710,302,1
7299,303,1
9240,303,1
7137,304,1
8601,304,1
1714,305,1
8601,305,1
8609,305,1
7207,306,1
7958,307,1
8609,307,1
3566,308,1
5523,308,1
5946,308,1
766,309,1
9316,309,1
1127,310,1
7641,310,1
8288,310,1
8770,310,1
8171,311,1
9593,311,1
5524,312,1
7137,312,1
8601,312,1
1,313,1
1221,313,1
1714,313,1
6936,313,1
7067,313,1
7131,313,1
8098,313,1
8601,313,1
1388,314,1
7455,315,1
245,316,1
284,316,1
399,316,1
1032,316,1
1403,316,1
1517,316,1
1538,316,1
2593,316,1
6848,316,1
6943,316,1
7103,316,1
7104,316,1
7110,316,1
7112,316,1
7150,316,1
8073,316,1
8181,317,1
9189,317,1
8601,318,1
6936,319,1
8609,320,1
6812,321,1
8601,322,1
579,323,1
7939,323,1
338,324,1
8600,324,1
9207,324,1
1714,325,1
1,326,1
8229,326,1
8601,326,1
8609,326,1
1714,327,1
874,328,1
8181,329,1
1,330,1
1714,330,1
6235,330,1
6812,330,1
6860,330,1
6936,330,1
7067,330,1
7131,330,1
7137,330,1
8217,330,1
8601,330,1
8609,330,1
2854,331,1
6710,331,1
7137,331,1
7137,332,1
8601,332,1
8609,332,1
2464,333,1
8543,333,1
9323,334,1
6710,335,1
7137,335,1
7313,336,1
8601,336,1
8609,336,1
8601,337,1
192,338,1
324,338,1
494,338,1
912,338,1
1330,338,1
1513,338,1
1961,338,1
2259,338,1
2430,338,1
2718,338,1
2917,338,1
3022,338,1
3165,338,1
3904,338,1
4400,338,1
4450,338,1
4602,338,1
4933,338,1
5303,338,1
5525,338,1
5533,338,1
5546,338,1
5704,338,1
6011,338,1
6172,338,1
6680,338,1
6757,338,1
6895,338,1
7299,338,1
7395,338,1
7417,338,1
7445,338,1
7609,338,1
7641,338,1
7784,338,1
7879,338,1
7912,338,1
7968,338,1
8080,338,1
8252,338,1
8273,338,1
8387,338,1
8601,338,1
8866,338,1
8946,338,1
8949,338,1
8979,338,1
9033,338,1
9549,338,1
9880,338,1
9985,338,1
9989,338,1
10187,338,1
10191,338,1
10228,338,1
10329,338,1
10338,338,1
10472,338,1
10545,338,1
10596,338,1
6710,339,1
6812,339,1
7248,339,1
8181,339,1
8217,339,1
8601,339,1
8609,339,1
1714,340,1
6812,340,1
8601,340,1
8786,341,1
1,342,1
1714,343,1
8601,343,1
8181,344,1
8252,344,1
7939,345,1
8601,345,1
7137,346,1
8642,346,1
1032,347,1
8556,348,1
7067,349,1
7455,349,1
8601,349,1
1,350,1
8601,350,1
7920,351,1
1,352,1
8181,352,1
1,353,1
7137,353,1
8601,353,1
766,354,1
9316,354,1
1,355,1
1714,356,1
7137,356,1
8601,357,1
7067,358,1
7218,359,1
8246,360,1
8601,361,1
8609,361,1
7067,362,1
7958,362,1
8181,362,1
7067,363,1
8609,363,1
1714,364,1
8601,364,1
480,365,1
711,365,1
1032,365,1
1194,365,1
2512,365,1
2869,365,1
3253,365,1
5538,365,1
6710,365,1
6928,365,1
6951,365,1
7863,365,1
3395,366,1
1,367,1
8044,368,1
577,369,1
8601,369,1
1714,370,1
7137,370,1
8601,370,1
1497,371,1
2782,371,1
8246,371,1
8249,371,1
529,372,1
7920,372,1
1287,373,1
7137,373,1
8609,373,1
7671,374,1
8609,374,1
5003,375,1
6567,376,1
7920,376,1
6752,377,1
7455,377,1
9217,377,1
1714,378,1
8601,378,1
6812,379,1
7137,380,1
1714,381,1
8564,381,1
8601,382,1
8609,382,1
1714,383,1
7939,383,1
8601,383,1
1714,384,1
1289,385,1
1714,385,1
6281,385,1
9161,385,1
1714,386,1
7936,386,1
1052,387,1
3564,388,1
7445,388,1
8578,388,1
8601,388,1
8684,388,1
1,389,1
8601,389,1
1,390,1
8601,390,1
8770,391,1
1714,392,1
8139,392,1
9202,393,1
7353,394,1
8181,394,1
8601,395,1
8609,395,1
1566,396,1
1999,396,1
6710,396,1
6895,396,1
6936,396,1
7131,396,1
7299,396,1
8246,396,1
8252,396,1
8601,396,1
8684,396,1
9426,396,1
934,397,1
7226,398,1
8609,398,1
316,399,1
7137,400,1
8181,400,1
7299,401,1
8601,401,1
1,402,1
1714,402,1
6710,403,1
1714,404,1
8601,404,1
579,405,1
8601,405,1
8609,405,1
7137,406,1
8601,406,1
7281,407,1
8601,407,1
5664,408,1
7958,409,1
8601,410,1
8609,411,1
8746,411,1
1,412,1
8601,412,1
7137,413,1
1714,414,1
7137,414,1
8601,414,1
1,415,1
1714,415,1
7067,415,1
7131,415,1
7137,416,1
8181,416,1
8601,416,1
1714,417,1
8181,417,1
5524,418,1
6812,419,1
7137,419,1
8601,420,1
8609,420,1
8601,421,1
7361,422,1
7641,423,1
8601,424,1
7131,425,1
8601,425,1
1714,426,1
3944,426,1
6710,426,1
7645,426,1
8188,426,1
1714,427,1
8601,427,1
3811,428,1
8246,428,1
8312,428,1
9323,428,1
9534,428,1
1714,429,1
1032,430,1
7395,430,1
9716,430,1
5003,431,1
8601,431,1
7418,432,1
8601,432,1
6710,433,1
6936,433,1
7137,433,1
8601,433,1
8601,434,1
4004,435,1
8246,435,1
7361,436,1
8288,436,1
8181,437,1
8609,437,1
5523,438,1
7137,438,1
1,439,1
2983,439,1
8181,439,1
1285,440,1
1714,440,1
7137,440,1
7395,440,1
8601,440,1
8609,440,1
2997,441,1
8609,441,1
6815,442,1
7137,442,1
2901,443,1
1,444,1
3171,444,1
5429,444,1
8258,444,1
8609,444,1
6635,445,1
826,446,1
6927,446,1
6943,446,1
8601,447,1
965,448,1
5407,448,1
7361,448,1
6936,449,1
8609,449,1
1286,450,1
8181,450,1
1,451,1
532,451,1
7672,451,1
6812,452,1
6936,452,1
6204,453,1
9328,453,1
8601,454,1
7137,455,1
8220,455,1
1,456,1
6710,456,1
9168,456,1
1714,457,1
6710,457,1
5523,458,1
8609,458,1
1714,459,1
7067,459,1
8601,459,1
1,460,1
1714,461,1
6710,461,1
7685,461,1
8609,461,1
1714,462,1
7137,462,1
1,463,1
8746,463,1
6936,464,1
7131,464,1
7395,464,1
8609,464,1
7361,465,1
9328,465,1
1714,466,1
8601,466,1
8591,467,1
1573,468,1
6936,468,1
1714,469,1
6666,469,1
7137,469,1
8601,469,1
6812,470,1
8110,470,1
8201,471,1
8710,471,1
6794,472,1
7555,472,1
9189,473,1
6812,474,1
8601,474,1
8098,475,1
8609,475,1
7939,476,1
8181,476,1
7299,477,1
1,478,1
7067,478,1
8609,478,1
9989,478,1
5665,479,1
8601,479,1
365,480,1
786,480,1
1714,481,1
7137,481,1
7462,482,1
8746,482,1
7131,483,1
7137,483,1
7313,483,1
590,484,1
3707,484,1
6710,484,1
8601,484,1
1714,485,1
6812,485,1
6936,485,1
7067,485,1
1,486,1
207,486,1
661,486,1
890,486,1
1032,486,1
1749,486,1
3395,486,1
4575,486,1
6767,486,1
6837,486,1
6943,486,1
7182,486,1
7227,486,1
7235,486,1
7452,486,1
7712,486,1
8022,486,1
8039,486,1
8112,486,1
8292,486,1
8495,486,1
8631,486,1
8697,486,1
8916,486,1
8960,486,1
9005,486,1
9029,486,1
7672,487,1
8098,488,1
5137,489,1
6936,489,1
1714,490,1
3807,490,1
8741,490,1
1714,491,1
6777,491,1
1369,492,1
1714,492,1
6425,492,1
8736,492,1
9158,492,1
5292,493,1
8349,493,1
8673,493,1
338,494,1
9207,494,1
6812,495,1
8271,495,1
8601,495,1
5664,496,1
6936,496,1
8601,497,1
1285,498,1
7299,498,1
7641,499,1
8292,500,1
8609,501,1
8139,502,1
8601,502,1
635,503,1
8257,503,1
8601,503,1
6441,504,1
7468,504,1
1,505,1
1714,505,1
8601,505,1
7641,506,1
683,507,1
1363,507,1
1605,507,1
7137,507,1
8295,507,1
8296,507,1
8339,507,1
8609,507,1
9165,507,1
6932,508,1
7207,508,1
1714,509,1
8601,509,1
8181,510,1
8601,510,1
1714,511,1
8601,511,1
1714,512,1
7137,512,1
6812,513,1
6895,513,1
7014,514,1
8001,515,1
9323,515,1
1,516,1
8601,516,1
8609,516,1
1714,517,1
7067,518,1
7299,518,1
7313,518,1
8252,518,1
1217,519,1
7966,519,1
8556,519,1
577,520,1
7137,520,1
8181,521,1
8609,521,1
1714,522,1
7137,522,1
7958,522,1
6710,523,1
8601,523,1
8609,523,1
6710,524,1
8601,524,1
1714,525,1
7958,526,1
8098,526,1
1714,527,1
8601,527,1
1714,528,1
5203,528,1
8601,528,1
1,529,1
372,529,1
1714,529,1
2825,529,1
5218,529,1
5365,529,1
8601,529,1
8857,529,1
1714,530,1
8601,530,1
1001,531,1
1714,531,1
5100,531,1
8601,531,1
451,532,1
1714,532,1
5203,532,1
8601,532,1
1714,533,1
3201,533,1
8601,533,1
9083,533,1
1714,534,1
8601,534,1
1714,535,1
3928,535,1
8601,535,1
196,536,1
681,536,1
2189,536,1
2714,536,1
7641,536,1
7657,536,1
7918,536,1
7955,536,1
8448,536,1
8770,536,1
1010,537,1
6936,538,1
7658,538,1
1052,539,1
6650,539,1
8601,539,1
8609,539,1
9072,539,1
1,540,1
7299,540,1
1714,541,1
7137,541,1
8007,542,1
8601,542,1
8609,542,1
5524,543,1
6122,543,1
7137,543,1
8601,543,1
8601,544,1
8609,544,1
766,545,1
1714,546,1
6812,546,1
7299,546,1
8181,546,1
8601,546,1
6710,547,1
8601,547,1
7137,548,1
8601,548,1
8609,548,1
8114,549,1
8181,549,1
8601,549,1
8609,549,1
1714,550,1
7983,551,1
1714,552,1
2641,552,1
6884,553,1
8601,553,1
1541,554,1
7137,554,1
8609,554,1
1714,555,1
8601,555,1
1714,556,1
7131,556,1
8601,556,1
1,557,1
6815,557,1
3416,558,1
8601,558,1
8761,558,1
1714,559,1
5524,559,1
8609,560,1
950,561,1
6204,561,1
6232,561,1
6459,561,1
7361,561,1
6936,562,1
7190,562,1
7445,562,1
7483,562,1
1,563,1
6710,563,1
7672,563,1
270,564,1
950,564,1
1199,564,1
6519,564,1
9328,564,1
1714,565,1
6812,565,1
1284,566,1
8601,566,1
155,567,1
667,567,1
733,567,1
875,567,1
1032,567,1
3395,567,1
5012,567,1
5806,567,1
6303,567,1
6866,567,1
7127,567,1
8367,567,1
8597,567,1
9122,567,1
7958,568,1
8613,569,1
5524,570,1
8288,571,1
9328,571,1
1714,572,1
1,573,1
1566,573,1
1714,573,1
5617,573,1
6779,573,1
8601,573,1
8609,573,1
8611,573,1
8601,574,1
8609,574,1
8601,575,1
6936,576,1
7669,576,1
1,577,1
295,577,1
369,577,1
520,577,1
750,577,1
821,577,1
864,577,1
908,577,1
969,577,1
1154,577,1
1295,577,1
1400,577,1
1404,577,1
1526,577,1
1608,577,1
1714,577,1
2633,577,1
2674,577,1
2698,577,1
2736,577,1
2738,577,1
2827,577,1
2889,577,1
3078,577,1
3267,577,1
3391,577,1
3466,577,1
3468,577,1
3489,577,1
3565,577,1
3586,577,1
3772,577,1
3854,577,1
3947,577,1
3994,577,1
4904,577,1
5123,577,1
5216,577,1
5274,577,1
5290,577,1
5291,577,1
5493,577,1
5499,577,1
5523,577,1
5690,577,1
5756,577,1
5764,577,1
5842,577,1
5987,577,1
6257,577,1
6275,577,1
6354,577,1
6381,577,1
6552,577,1
6553,577,1
6710,577,1
6812,577,1
6936,577,1
7080,577,1
7131,577,1
7137,577,1
7189,577,1
7399,577,1
7680,577,1
8065,577,1
8136,577,1
8154,577,1
8235,577,1
8553,577,1
8601,577,1
8609,577,1
8653,577,1
8738,577,1
8767,577,1
9056,577,1
9215,577,1
9223,577,1
9677,577,1
9776,577,1
1,578,1
265,578,1
850,578,1
864,578,1
1292,578,1
1293,578,1
1309,578,1
1365,578,1
1714,578,1
2540,578,1
2656,578,1
2816,578,1
2862,578,1
2881,578,1
2955,578,1
3068,578,1
3079,578,1
3093,578,1
3116,578,1
3156,578,1
3306,578,1
3341,578,1
3375,578,1
3390,578,1
3437,578,1
3560,578,1
3602,578,1
3636,578,1
3671,578,1
3692,578,1
3728,578,1
3804,578,1
3947,578,1
4812,578,1
4911,578,1
